id,date,renderedContent,likeCount,retweetCount,replyCount,hashtags
1642151039255326720,2023-04-01 13:04:52+00:00,Wanna go out tonight ?  #StableDiffusion #ChilloutMix #AI #AIart #AIphotography #AIgirl https://t.co/435Mdce7BV,4410,208,56,"['StableDiffusion', 'ChilloutMix', 'AI', 'AIart', 'AIphotography', 'AIgirl']"
1642140455151214592,2023-04-01 12:22:48+00:00,"One of these crossover ideas by #ChatGPT will actually be made into an animated special for 2025! 📺 ⬛️⬜️ Get your votes in\, we will pick the fan favorite by May 5th!  #CartoonNetwork #AI #OpenAi #AIgenerated #AImade #AIart #ArtificialIntelligence #NewShows #Crossovers https://t.co/8vYkQiPTKg",2334,320,293,"['ChatGPT', 'CartoonNetwork', 'AI', 'OpenAi', 'AIgenerated', 'AImade', 'AIart', 'ArtificialIntelligence', 'NewShows', 'Crossovers']"
1642135055236493312,2023-04-01 12:01:21+00:00,"🥳 Wise Crypto X SellToken Giveaway  🏆 Prize Pool - $5\,000 $SELLC  To Enter ✅ Follow @WiseCrypto_ &amp; @TrustTheTrident ✅ RT &amp; Tag 3 Friends ✅ Complete Gleam tinyurl.com/bdvn2jn6  #Airdrop #SELLC #Giveaway #IDO #Crypto #NFT #AI #BSC https://t.co/AaxZVw219E",3060,5023,1698,"['Airdrop', 'SELLC', 'Giveaway', 'IDO', 'Crypto', 'NFT', 'AI', 'BSC']"
1642119211492298754,2023-04-01 10:58:23+00:00,"Understanding CryptoGPT's Impact: The Value Chain of AI Commerce\, Powered by $GPT  Apps with 3 million users have come to us as we unlock a new income stream - monetizing user data.  Data used to build #AI models in many industries - transforming business &amp; creating value.  👇 https://t.co/kCZxcolYbA",1681,650,129,['AI']
1642092115160190976,2023-04-01 09:10:43+00:00,"🥳 Wise Crypto X Marc Protocol Giveaway  🏆Prize Pool - $3\,000 $MPR  To Enter ✅ Follow @WiseCrypto_ &amp; @MarcProtocol  ✅ RT &amp; Tag 3 Friends ✅ Complete Gleam tinyurl.com/e7xd5heu  #Airdrop #MPR #Giveaway #IDO #Crypto #NFT #AI #ZkSync #Arbitrum #ARB https://t.co/Y2ce4yeJAj",2412,4277,1336,"['Airdrop', 'MPR', 'Giveaway', 'IDO', 'Crypto', 'NFT', 'AI', 'ZkSync', 'Arbitrum', 'ARB']"
1642087625883254784,2023-04-01 08:52:53+00:00,"*Weekend Gem Call*  Soon\, we will see new ATH for $GPT   This actually is pretty much the only project that came from #DaoMaker\, and I'm pretty #bullish on it!   DCA\, get a bag and hold is the best strategy!   #Gem $GPT #AI #Crypto #CryptoRevolution https://t.co/MSKDLLSS6r",1443,1416,56,"['DaoMaker', 'bullish', 'Gem', 'AI', 'Crypto', 'CryptoRevolution']"
1642084230644609024,2023-04-01 08:39:23+00:00,🚀 Here is our overview of @MarcProtocol   ℹ️ Multi-Chain platform that offer AI productivity apps/Games to enhance positive impact on the users/communities. Marc Protocol offer new games that help the society fasten objective.  🌎 marcprotocol.com  #MarcProtocol #MPR #AI https://t.co/OSzQiakX5l,1927,3869,541,"['MarcProtocol', 'MPR', 'AI']"
1642082082523598848,2023-04-01 08:30:51+00:00,Ready for the weekend ?  #StableDiffusion #ChilloutMix #AI #AIart #AIphotography #AIgirl https://t.co/sXDmewaWwP,3672,164,47,"['StableDiffusion', 'ChilloutMix', 'AI', 'AIart', 'AIphotography', 'AIgirl']"
1642066827013488640,2023-04-01 07:30:14+00:00,First proper #AI generated movie is fucking scary https://t.co/y2zbJm8vli,1223,281,79,['AI']
1642041540242448384,2023-04-01 05:49:45+00:00,"🥳 Wise Crypto X MCXP Huge Giveaway  🏆Prize Pool - $25\,000 $MCXP  To Enter ✅ Follow @WiseCrypto_ &amp; @mcxpartnership  ✅ RT &amp; Tag 3 Friends ✅ Complete Gleam tinyurl.com/ye8b4h6d  #Airdrop #MCXP #Giveaway #IDO #Crypto #AI #zkSync #Arbitrum #Giveaways #Airdrops #AirdropCrypto https://t.co/gJoBbBoZLt",3309,6199,1802,"['Airdrop', 'MCXP', 'Giveaway', 'IDO', 'Crypto', 'AI', 'zkSync', 'Arbitrum', 'Giveaways', 'Airdrops', 'AirdropCrypto']"
1642039130916900864,2023-04-01 05:40:11+00:00,Cant believe @elonmusk mentioned me as his favourite crypto trader in his recent interview.   He also mentions the record breaking week we had with 48/50 top gainer calls !  What an honour.   Like &amp; RT 🔥❤️.  #ELON #ELONMUSK #AI #CRYPTO #TRADING https://t.co/ekRNUzXYle,1082,795,401,"['ELON', 'ELONMUSK', 'AI', 'CRYPTO', 'TRADING']"
1642034840299249664,2023-04-01 05:23:08+00:00,@elonmusk Elon at his twitter office generated by #AI Artist  #web3 #binance @CryptoAIbsc #CAI https://t.co/4xRYWGQYae,3544,3190,141,"['AI', 'web3', 'binance', 'CAI']"
1642023314460639232,2023-04-01 04:37:20+00:00,Hope you like the Miku Nakano AI cosplay! 💙  #TheQuintessentialQuintuplets #MikuNakano #五等分の花嫁 #AICoser #stablediffusion #cosplay #Ai https://t.co/gC27gb3lW4,3578,248,32,"['TheQuintessentialQuintuplets', 'MikuNakano', '五等分の花嫁', 'AICoser', 'stablediffusion', 'cosplay', 'Ai']"
1642018982176620544,2023-04-01 04:20:07+00:00,"🥳 Wise Crypto X Snark Launch Giveaway  🏆Prize Pool - $5\,000 $SNRK  To Enter ✅ Follow @WiseCrypto_ &amp; @SnarkLaunch  ✅ RT &amp; Tag 3 Friends ✅ Complete Gleam tinyurl.com/2p94t56h  #Airdrop #SnarkLaunch  #Giveaway #IDO #Crypto #NFT #AI #zkSync https://t.co/SwoaFYcLKS",1715,2620,940,"['Airdrop', 'SnarkLaunch', 'Giveaway', 'IDO', 'Crypto', 'NFT', 'AI', 'zkSync']"
1641996901603237893,2023-04-01 02:52:22+00:00,"The AI industry is *booming* in SF.  5\,000 AI builders on a Friday night showcasing open source AI.   I haven’t seen this much energy in a few tech cycles.   The world is about to significantly change #ai   🤗 @huggingface #WoodstockAI https://t.co/lnyK7owh40",930,150,47,"['ai', 'WoodstockAI']"
1641958944234147840,2023-04-01 00:21:33+00:00,Raiden Shogun #GenshinImpact #原神 #AIイラスト #AI #StableDiffusion #RaidenShogun #雷電将軍 pixiv.net/artworks/10675… https://t.co/nTjYvuq5FT,14278,1147,17,"['GenshinImpact', '原神', 'AIイラスト', 'AI', 'StableDiffusion', 'RaidenShogun', '雷電将軍']"
1641952177735467008,2023-03-31 23:54:39+00:00,Your doctor visits you at home to make you feel better 💕🩺  #Stablediffusion #AIart #AI #AIイラスト https://t.co/aPl2E6AVrM,4239,264,142,"['Stablediffusion', 'AIart', 'AI', 'AIイラスト']"
1641863788902371328,2023-03-31 18:03:26+00:00,@elonmusk generated by @CryptoAIbsc AI Artist within 8 seconds.  #ai #bnb #crypto #web3 #usdt #bnbchain #NFTs #cryptocurrency #tsla #elon https://t.co/UB4i2JlceO,3049,3134,36,"['ai', 'bnb', 'crypto', 'web3', 'usdt', 'bnbchain', 'NFTs', 'cryptocurrency', 'tsla', 'elon']"
1641858654659035136,2023-03-31 17:43:02+00:00,Shibarmy X FLOKI GPT  The most inteligent and profitable dog on bsc right now  TG: t.me/flokigpt_ai web: flokigpt.ai Chat:chat.flokigpt.ai  #100xGems  #BSCNews  #Floki  #AI #Crypto  twitter.com/FlokiGpt https://t.co/jfNQURDql3,406,365,606,"['100xGems', 'BSCNews', 'Floki', 'AI', 'Crypto']"
1641852437265776648,2023-03-31 17:18:19+00:00,"🤩CRYPTOPIANS X LAMINA #AIRDROP 🤩  🏆Prize Pool:- 40\,000 $LAMT  🚀Follow  @CryptopiansDAO  &amp;  @LamtToken  🎮Like\, Retweet &amp; Tag 3 Friends 🎮Fill Gleam- wn.nr/CBzQD9B  🎯Ends 6th April  More entries &gt;&gt; More chances to win  #Giveaway #Airdrops #AI #crypto https://t.co/eM7WVVQd2v",1174,1763,849,"['AIRDROP', 'Giveaway', 'Airdrops', 'AI', 'crypto']"
1641846563310796819,2023-03-31 16:54:59+00:00,"⚡️Breaking news from the EU &amp; #GDPR land: the Italian Data Protection Authority #GarantePrivacy issued an order today against OpenAI\, effectively blocking #ChatGPT in Italy (ordering it not to use personal data of Italians). Here is a deep dive into the short order - 1/",221,125,13,"['GDPR', 'GarantePrivacy', 'ChatGPT']"
1641839213124505600,2023-03-31 16:25:46+00:00,"Whoa. I didn't see that coming.  ""The watchdog said there was no legal basis to justify ""the mass collection and storage of personal data for the purpose of 'training' the algorithms underlying the operation of the platform"". #ChatGPT #privacy #GDPR #Italy bbc.co.uk/news/technolog…",244,99,17,"['ChatGPT', 'privacy', 'GDPR', 'Italy']"
1641789841473175554,2023-03-31 13:09:35+00:00,"For your information voting for @Fitburn_ai on @TheDaoMaker starts tomorrow April 1\,  get your votes in if you like #Fitburn which is Revolutionizing the fitness ecosystem through the use of AI ❤️‍🔥  Get Ready to vote &amp; show your maximum support?  #AI #vote https://t.co/47ndg3Tx80",617,221,99,"['Fitburn', 'AI', 'vote']"
1641772329658114053,2023-03-31 12:00:00+00:00,Meet #BloombergGPT 👋🏻   This 50-billion parameter #LargeLanguageModel was purpose-built from scratch for #finance using a unique mix of @Bloomberg's #data and public datasets to support financial #NLProc tasks. bloom.bg/42R9ySC #AI #ArtificialIntelligence #LLMs #ML #GPT,536,225,15,"['BloombergGPT', 'LargeLanguageModel', 'finance', 'data', 'NLProc', 'AI', 'ArtificialIntelligence', 'LLMs', 'ML', 'GPT']"
1641757050181910528,2023-03-31 10:59:17+00:00,"🚨The Orbofi AI $15\,000 Creative Airdrop Campaign is ON🔥  ✨ Are you the next AI-generated content master? Prove it\, and Join the Orbofi #Airdrop and grab your share of $15\,000 in $OBI tokens!   ✅ Create #AI-generated content\, and EARN gleam.io/fI8yA/15000-cr…… https://t.co/q1DmCXttmt",2204,4569,441,"['Airdrop', 'AI']"
1641749840580280321,2023-03-31 10:30:38+00:00,"Appropriate facial expressions in this video are selected by GPT3 - we also tried GPT4\, the processing time with GPT4 was longer and made Ameca appear less responsive #ameca #humanoidrobot #gpt3 #ai https://t.co/clpn9u1yd0",2684,864,136,"['ameca', 'humanoidrobot', 'gpt3', 'ai']"
1641748746391150592,2023-03-31 10:26:18+00:00,"VIDEO On How the World Is Changing With ARTIFICIAL INTELLIGENCE (AI). Additionally\, Don’t Believe Every Visuals You See Online. #ChatGPT #CyberSecurity #France #Trump https://t.co/wZ33Bl3AgN",250,184,18,"['ChatGPT', 'CyberSecurity', 'France', 'Trump']"
1641742010527940608,2023-03-31 09:59:32+00:00,"[∎∎         ]  As a featured #dApp powered by @tarsprotocol \, @AItarspro is set to become a crucial infrastructure with scalable #AI solutions empowering #Web3💪   🚀Celebration! 🎁50$ in total to 5 winners ⏰72 hrs  ✅ Follow @tarsprotocol &amp; @AItarspro  ✅ RT + ❤+ Comment… https://t.co/rss5reeb9C",584,653,615,"['dApp', 'AI', 'Web3']"
1641739391260344325,2023-03-31 09:49:07+00:00,"Waifu NFT Sale: Interest Opt-In is Live 👩  $GPT invites to the 1st of its kind\, refundable $3M mega offering: AI Waifu NFT Sale next week  #AI Waifu NFT is your personal Lifestyle Assistant\, a major expansion of our native chatbot Alex  👉 Opt-In Now: waifu.cryptogpt.org  👇 https://t.co/d7R4N0GKiq",2056,719,142,['AI']
1641719414289563648,2023-03-31 08:29:44+00:00,"Discover the new era of social media with Stylike  ------------------ A web3 platform for creators to monetize their content ------------------ Upload your photos\, get ranked\, and earn with Stylike! ------------------ Download Stylike app for free trial #stylikeNFT #styl #AI https://t.co/Q9Dj1ZDtKR",380,277,30,"['stylikeNFT', 'styl', 'AI']"
1641663823173263361,2023-03-31 04:48:50+00:00,We are now in the CMC top gainer 🚀 coinmarketcap.com/gainers-losers  We are not even started yet 🔥🤩  #Arbitrum #Arbinauts #AI #ZenithSwap https://t.co/yKPMUSTgfx,690,1985,147,"['Arbitrum', 'Arbinauts', 'AI', 'ZenithSwap']"
1641638615234248704,2023-03-31 03:08:40+00:00,#Web4AI is ranked #1 for search term WEB4 at #DEXTools!  There is huge potential for #Web4 to grow exponential at such low marketcap!  @cz_binance @elonmusk @VitalikButerin @justinsuntron   #Web3 #AI #Nft #bsc #playtoearn #defi #gamefi #crypto #babydogecoin #dogecoin #doge https://t.co/IBc1ZxKmcQ,279,251,46,"['Web4AI', 'DEXTools', 'Web4', 'Web3', 'AI', 'Nft', 'bsc', 'playtoearn', 'defi', 'gamefi', 'crypto', 'babydogecoin', 'dogecoin', 'doge']"
1641606234162995201,2023-03-31 01:00:00+00:00,Is that ok if I'm a little bit sweaty ?  #StableDiffusion #ChilloutMix #StableDiffusionArt #AI #AIart #AIphotography #AIgirl #AIphoto https://t.co/B5HX4gwwPP,5640,215,46,"['StableDiffusion', 'ChilloutMix', 'StableDiffusionArt', 'AI', 'AIart', 'AIphotography', 'AIgirl', 'AIphoto']"
1641530841045016605,2023-03-30 20:00:25+00:00,"🚨 Unpacking the Project show is back with a new episode featuring @Chain_GPT!  Discover how this #AI model\, with features such as an AI chatbot and code assistant\, is changing the game in the crypto and blockchain world.  🗓️IDO: April 7th 💰Token: $CGPT  youtu.be/TcpoWrQu1_o",527,365,148,['AI']
1641527877819592704,2023-03-30 19:48:38+00:00,I use to live in Dubai when they won EXPO.. and it can’t be ignored.  Which opens up new opportunities for #UAE.  If @JoeBiden doesn’t stop US #crypto attack.  US will lose a lot of power.  Samp.. #Decentralized drone node attack with a safe network.  #Unhackble. #AI #Military,280,302,59,"['UAE', 'crypto', 'Decentralized', 'Unhackble', 'AI', 'Military']"
1641515384473010176,2023-03-30 18:59:00+00:00,"In 2021\, we updated our roadmap toward decentralized #AGI to present an ambitious plan for bootstrapping an ecosystem of projects that will fuel the #SingularityNET platform with #AI services and utilize the AGIX token. Keep up with our growing ecosystem👉singularitynet.io/ecosystem https://t.co/7w4qR4TKqn",613,119,20,"['AGI', 'SingularityNET', 'AI']"
1641488185803800576,2023-03-30 17:10:55+00:00,Imagine that... #alltta #notjayz #notonalbum #aimusic #ai https://t.co/WZVFPHsRwp,5997,764,225,"['alltta', 'notjayz', 'notonalbum', 'aimusic', 'ai']"
1641480883587928064,2023-03-30 16:41:54+00:00,We are now Listed on CMC  🚀🔥  coinmarketcap.com/currencies/zen…  #Arbitrum #Arbinauts #AI https://t.co/jyFq6MgxNw,338,724,88,"['Arbitrum', 'Arbinauts', 'AI']"
1641476958402883594,2023-03-30 16:26:18+00:00,Low Cap #DeFi 💎  @ryi_unity New Partnerships w/ @bitgertbrise @NavisToken New Releases Coming 🤖New #AI Trade Analytics on @Unitydefi 🏦Fiat To $RYIU $UV direct New Multi-Chain DEX capable  ⚡️Multi-Chain LP Mining #NFT | #Crypto Dev Free Staking Solutions #P2E #NFT Mobile Gaming https://t.co/H9dc3OgNES,366,351,211,"['DeFi', 'AI', 'NFT', 'Crypto', 'P2E', 'NFT']"
1641473745385652225,2023-03-30 16:13:32+00:00,🔹 Exciting news in bi-weekly report! The latest updates on Matrix AI Network are here! 🔥👀    2nd Report Of March 2023 is LIVE ! 🚀    🔹docs.matrix.io/bi-weekly-repo…    #AI #GPT #gpt4 #gpt3 #metaverse https://t.co/MvTrwoDANM,313,130,74,"['AI', 'GPT', 'gpt4', 'gpt3', 'metaverse']"
1641459763501494274,2023-03-30 15:17:59+00:00,"🔥 ALL IN GPT WILL LIST COINGECKO SOON  ⏏️ Guess how it will increase XXX when list Coingecko 🤑 🤑 🤑 ?  So\, let's get the opportunity and try to buy $AIGPT as soon as possible 💰   🔗 Contract: 0xEb05AC86959725f9E7284CF67b052ba82aEb446E  $AIGPT TO THE MOON 🎉  #AI #ChatGPT #bsc https://t.co/f8OGmCPXHy",364,366,638,"['AI', 'ChatGPT', 'bsc']"
1641458309227249665,2023-03-30 15:12:12+00:00,🔴BREAKING🔴  @UNESCO calls for countries to immediately implement its Recommendation on the Ethics of #ArtificialIntelligence.  This comes after over 1000 tech workers called this week for a pause in the training of the most powerful #AI systems.  📰 on.unesco.org/3nvUgme https://t.co/h4eLdKZafZ,658,291,50,"['ArtificialIntelligence', 'AI']"
1641453581092962304,2023-03-30 14:53:25+00:00,[FREE 533-page PDF] #DataScience and #MachineLearning — Mathematical and Statistical Methods: people.smp.uq.edu.au/DirkKroese/DSM… ———— #BigData #AI #Mathematics #Statistics #Algorithms #Probability #LinearAlgebra #StatisticalLearning #SupervisedLearning https://t.co/XL1AEHS8YV,1278,311,21,"['DataScience', 'MachineLearning', 'BigData', 'AI', 'Mathematics', 'Statistics', 'Algorithms', 'Probability', 'LinearAlgebra', 'StatisticalLearning', 'SupervisedLearning']"
1641452592285753345,2023-03-30 14:49:29+00:00,700-page PDF — #Algorithms for Decision-Making — download brilliant &amp; comprehensive FREE eBook from MIT: bit.ly/3wyNcnQ ————— #abdsc #AI #MachineLearning #BigData #DataScience #DataScientists #Mathematics #Statistics #DecisionScience #DataLeadership #AnalyticsStrategy https://t.co/CtE6ijGoma,856,244,11,"['Algorithms', 'abdsc', 'AI', 'MachineLearning', 'BigData', 'DataScience', 'DataScientists', 'Mathematics', 'Statistics', 'DecisionScience', 'DataLeadership', 'AnalyticsStrategy']"
1641452568252411904,2023-03-30 14:49:23+00:00,"Game-changer in gaming:   With #AI integration\, you can experience a limitless world where dreams become reality.  Don't miss out on the biggest #airdrop event ever - follow us on Twitter and join our Discord now!   #Arbitrium $PA #dao #Launchpad https://t.co/47QDoWz0mJ",1610,583,68,"['AI', 'airdrop', 'Arbitrium', 'dao', 'Launchpad']"
1641452097983123456,2023-03-30 14:47:31+00:00,"This is an A.I. generated short film of an #alien contact event. An A.I. created the script\, concept art &amp; all the voices you hear within this film. It's absolutely surreal watching this. Thoughts?  #ufotwitter #uaptwitter  #UFOs #UAPs #AI #AIart #UFOSightings https://t.co/7GVOpKJapH",1375,386,219,"['alien', 'ufotwitter', 'uaptwitter', 'UFOs', 'UAPs', 'AI', 'AIart', 'UFOSightings']"
1641448885964132353,2023-03-30 14:34:45+00:00,We call on all #AI labs to immediately pause for at least 6 months the training of AI systems more powerful than GPT-4.  Add your signature on the link: they already did... @tristanharris @aza @elonmusk @stevewoz @AndrewYang @EMostaque @NPCollapse &gt;&gt; futureoflife.org/open-letter/pa… https://t.co/0d6vGCOMtk,1440,336,308,['AI']
1641447102634135553,2023-03-30 14:27:40+00:00,📢First IAiO Announcement📈  We're absolutely thrilled to unveil the FIRST EVER IAiO with the groundbreaking @EvoliaProtocol on our platform!🤖💥  Be a part of something truly extraordinary and shape the future of blockchain💯  #AI #blockchain #bullish https://t.co/ovIb3iVN7R,426,401,25,"['AI', 'blockchain', 'bullish']"
1641445904212455430,2023-03-30 14:22:54+00:00,🚨 zkSync Airdrop Public Round Started ！ 🎊  ◾️ Only Whitelisted members will be eligible to receive $ZKS airdrop ◾️ You can only register once with one wallet  🔗 Check if you're eligible :  beacons.ai/zkSync_space  Raise - $458M in $ZKS #Airdrop #ZkSync #Crypto #zkSyncEra #AI https://t.co/3ltQAR6tE7,3273,78,286,"['Airdrop', 'ZkSync', 'Crypto', 'zkSyncEra', 'AI']"
1641439370103377921,2023-03-30 13:56:56+00:00,"🥇#FlexMeme $FLEX  Is the world FIRST #AI Shapeshifting #Meme token\, which allows it to innovate and adapt to the latest viral trends\, ensuring that it always stays relevant and in-demand.  ✍️IMC: $6750  🚀Date: TBA  Website: FlexMeme.AI TG: t.me/FlexMemeAi https://t.co/RzMbx3wdbY",1081,760,441,"['FlexMeme', 'AI', 'Meme']"
