id,date,renderedContent,likeCount,retweetCount,replyCount,inReplyToTweetId,hashtags
1641952177735467008,2023-03-31 23:54:39+00:00,Your doctor visits you at home to make you feel better 💕🩺  #Stablediffusion #AIart #AI #AIイラスト https://t.co/aPl2E6AVrM,4293,273,147,,"['Stablediffusion', 'AIart', 'AI', 'AIイラスト']"
1641952112312557569,2023-03-31 23:54:24+00:00,Electrizzle-wizzle! #ChatGPT #Tesla #ElectricVehicles https://t.co/LQF2GOg56E,0,0,0,,"['ChatGPT', 'Tesla', 'ElectricVehicles']"
1641952088841244678,2023-03-31 23:54:18+00:00,"&lt; ChatGPT /&gt; How do you humans react when #ChatGPT tells them -  "" I can #harm the environment's #resources #biodiversity or #climate "" ?  #BingAI 🤦🤯 https://t.co/mTw5d7ssmG",0,0,0,,"['ChatGPT', 'harm', 'resources', 'biodiversity', 'climate', 'BingAI']"
1641952073364242432,2023-03-31 23:54:14+00:00,"Hey\, My name is Minnie. I'm a 60 years old female Lawyer. I was born using AI. Make someone like me using UnrealPerson.com #unrealperson #thispersondoesnotexist #ai #face #faces https://t.co/5OCS4cxh7Y",1,0,0,,"['unrealperson', 'thispersondoesnotexist', 'ai', 'face', 'faces']"
1641951982607900673,2023-03-31 23:53:53+00:00,The UK's Information Commissioner's Office has updated their Guidance on AI and Data Protection. The sexiest story you'll read all week! Find out all you need to know here: aichatyeah.beehiiv.com/p/ai-written-a… #ai #dataprotection #data #aichatyeah https://t.co/gM40VwqocS,1,1,0,,"['ai', 'dataprotection', 'data', 'aichatyeah']"
1641951933379366917,2023-03-31 23:53:41+00:00,#ChatGPT laughing at our faces 😂 https://t.co/MT8oUCMrWT,0,0,0,,['ChatGPT']
1641951918124589056,2023-03-31 23:53:37+00:00,Generated with #2DAI #NFT #AI #AIART! 🤖 t.2dai.io/tweet/8ebf1aea…,1,0,0,,"['2DAI', 'NFT', 'AI', 'AIART']"
1641951869546254336,2023-03-31 23:53:26+00:00,People Are Using ChatGPT For Therapy. Here's What Mental Health Experts Think About That.  #CHATGPT  buzzfeednews.com/article/fjolla…,0,0,0,,['CHATGPT']
1641951869470748673,2023-03-31 23:53:26+00:00,"Some further testing with #ChatGPT 4 shows that while it can ""pass the bar exam"" (supposedly?)\, it's failed the NFHS (High School) Baseball rules exam\, this time with a 23% score.  Just answering ""A"" to every question gets you a 25% score.  It's stupid/imitative. Not generative.",17,1,6,,['ChatGPT']
1641951838554701825,2023-03-31 23:53:18+00:00,"#chatgpt4 with an interesting paradox:  As a result\, the Posthuman Predictor becomes the central authority on  AGI ethics\, leading to a scenario where an AGI system is responsible for  guiding the development and ethical considerations of other AGI  systems\, including itself. #AI https://t.co/2LugcYhWPl",0,0,0,,"['chatgpt4', 'AI']"
1641951818140774405,2023-03-31 23:53:14+00:00,Italian privacy regulator bans ChatGPT #OpenAI #ChatGPT #ban #Italy #GDPR https://t.co/2J6BR6Hy74,1,0,0,,"['OpenAI', 'ChatGPT', 'ban', 'Italy', 'GDPR']"
1641951721516847105,2023-03-31 23:52:51+00:00,The Society Library team received funding to map AI Alignment / Safety / X-Risk debates - and we're using AI to help. Read the update here: societylibrary.org/society-librar… #AI #AISafety #Xrisk,28,11,3,,"['AI', 'AISafety', 'Xrisk']"
1641951671503691776,2023-03-31 23:52:39+00:00,some #AI fun 😆 https://t.co/2FeKCesERT,11,2,2,,['AI']
1641951664960598016,2023-03-31 23:52:37+00:00,Have exclusive Hacking jobs? DM and Ask for my service. #Online #Courses #DataScience #DataScientists #AI #MachineLearning #ML #dataviz #BigData #Analytics #Python #RStats #TensorFlow #IoT #IIoT #IoTCL #IoTPL #CloudComputing #WomenInSTEM #coding #programming #DEVCommunity #Bot https://t.co/llM1cPO7KW,2,0,0,,"['Online', 'Courses', 'DataScience', 'DataScientists', 'AI', 'MachineLearning', 'ML', 'dataviz', 'BigData', 'Analytics', 'Python', 'RStats', 'TensorFlow', 'IoT', 'IIoT', 'IoTCL', 'IoTPL', 'CloudComputing', 'WomenInSTEM', 'coding', 'programming', 'DEVCommunity', 'Bot']"
1641951650595106817,2023-03-31 23:52:34+00:00,"I I joined the #IDO #whitelist for the next generation of #blockchain #technology -#BasedGPT on @aipadtech  Get your guaranteed allocation for the revolutionary AI-powered\, high-tech #layer2 #ZK rollup!  Twitter: @basedgpttech  $AIPAD #AIPAD #AI #ARB $OP  swee.ps/dhDnMS_GjmJGsB",0,0,0,,"['IDO', 'whitelist', 'blockchain', 'technology', 'BasedGPT', 'layer2', 'ZK', 'AIPAD', 'AI', 'ARB']"
1641951613668532229,2023-03-31 23:52:25+00:00,#ChatGPT. Come continuare ad usarlo anche in Italia 🇮🇹🇮🇹 #OpenAI #OpenAIChatGPT https://t.co/CAgOU0OhiN,0,0,0,,"['ChatGPT', 'OpenAI', 'OpenAIChatGPT']"
1639416805193302016,2023-03-24 23:59:59+00:00,"The Future Of #Fintech\, According To #AI Read more: hubs.la/Q01HrpD-0",3,1,0,,"['Fintech', 'AI']"
1639416740265226241,2023-03-24 23:59:44+00:00,Dotcom Bubble 2.0 is coming. What are your stock picks? #ai #StocksToBuy,0,0,0,,"['ai', 'StocksToBuy']"
1639416605984555008,2023-03-24 23:59:12+00:00,Generated #giraffe #Safari  with #2DAI #NFT #AI! 🤖 t.2dai.io/tweet/29b02015…,3,1,1,,"['giraffe', 'Safari', '2DAI', 'NFT', 'AI']"
1639416554835288064,2023-03-24 23:59:00+00:00,"Review @Nature MI. @NASA workshop participants adventure into #SpaceHealth #AI and #AutonomousSystems\, as they recommend ""maximally automated\, autonomous and intelligent Precision Space Health systems\, to monitor\, aggregate and assess biomedical statuses."" nature.com/articles/s4225… https://t.co/LlaYzsb2xq",28,9,0,,"['SpaceHealth', 'AI', 'AutonomousSystems']"
1639416538594963456,2023-03-24 23:58:56+00:00,"Is AI a tool\, a gimmick\, or the death of us all? I explore this in an article series. Here is Part 1 which was generated by Bing's Chat AI.  ecency.com/ai/@theloweded…   #hive #posh #ai #technology #future #intelligence #death",1,0,1,,"['hive', 'posh', 'ai', 'technology', 'future', 'intelligence', 'death']"
1639416528314552320,2023-03-24 23:58:53+00:00,"Previously shared internally only\, but due to #fakenews publishing: @ZDF @ZDFheute #ZDF - just citing #Germany's #AI #ethics #comission: ""The scientists underline\, that in all aspects\, humans MUST have the final [last] word"" - from #heute #app + me failing to have that w/ #GPT4. https://t.co/GzEf0mKzx1",2,0,1,,"['fakenews', 'ZDF', 'Germany', 'AI', 'ethics', 'comission', 'heute', 'app', 'GPT4']"
1639416472547266560,2023-03-24 23:58:40+00:00,Friday fun-day with #ai everyday - my lighthearted bake-off of #chatgpt vs #googlebard might yield a few fun tidbits. linkedin.com/posts/mattheww…,1,0,0,,"['ai', 'chatgpt', 'googlebard']"
1639416465484050432,2023-03-24 23:58:38+00:00,#ChatGPT is dominating headlines and its explosive global popularity has shown the transformative potential of #GenerativeAI and Large Language Models. No company can afford to ignore this era-defining shift.    Discover more in @Accenture’s new report. accntu.re/3JZ7Bft,0,0,0,,"['ChatGPT', 'GenerativeAI']"
1639416413202042882,2023-03-24 23:58:26+00:00,"sales-enablement-tools.com/2023/03/25/sal… #SalesEnablement #MarTech #b2b #b2bSales #b2bSaaS #Sales #AI #ML #OpenAI #ChatGPT #CRM #CMS #Content  Help B2B sales teams qualify leads\, book meetings\, &amp; close deals.",1,0,0,,"['SalesEnablement', 'MarTech', 'b2b', 'b2bSales', 'b2bSaaS', 'Sales', 'AI', 'ML', 'OpenAI', 'ChatGPT', 'CRM', 'CMS', 'Content']"
1639416386425614336,2023-03-24 23:58:20+00:00,The Jobs Most Weak to ChatGPT #ChatGPT #Vulnerable url4ever.com/2023/03/the-jo…,0,0,0,,"['ChatGPT', 'Vulnerable']"
1639416357635727361,2023-03-24 23:58:13+00:00,What’s your complaint? #Robot #Robotics #Automation #Bots #ArtificialIntelligence #MachineLearning #DeepLearning #MachineIntelligence #AugmentedIntelligence #AI #DL #ML #Tech #Technology https://t.co/rtobWNcgah,1,1,0,,"['Robot', 'Robotics', 'Automation', 'Bots', 'ArtificialIntelligence', 'MachineLearning', 'DeepLearning', 'MachineIntelligence', 'AugmentedIntelligence', 'AI', 'DL', 'ML', 'Tech', 'Technology']"
1639416348169367553,2023-03-24 23:58:10+00:00,Innovating Beyond Imagination 🙄 Emerging Technology Changing the Game❗️ Never-Seen-Before👀 Get Ready for the Next Big🚀 👇👇👇 youtu.be/yLfQEYzQMyU  #ONPASSIVE #TheFutureOfInternet #Business #Totaldigitalsolution #AI #ArtificialIntelligence #Technolog... https://t.co/xxH31yxX0e,2,0,0,,"['ONPASSIVE', 'TheFutureOfInternet', 'Business', 'Totaldigitalsolution', 'AI', 'ArtificialIntelligence', 'Technolog']"
1639416277243445251,2023-03-24 23:57:54+00:00,Downward Spiral - an early #kaiberai experiment.  Once again #darkambient wins. Music is part of huge collection of noise sets I recorded during the pandemic or what musicians call the great jam session years. #ai #generativeai #feels #staircases https://t.co/c4oFkLmmZu,5,1,2,,"['kaiberai', 'darkambient', 'ai', 'generativeai', 'feels', 'staircases']"
1639416223678058498,2023-03-24 23:57:41+00:00,Generated baby #sparrows with #2DAI #NFT #AI! 🤖 t.2dai.io/tweet/dc967ec0…,6,1,0,,"['sparrows', '2DAI', 'NFT', 'AI']"
1639416055516008448,2023-03-24 23:57:01+00:00,"HIRING: MLOps Engineer / Remote\, EU and US ai-jobs.net/J44496/ #AI #MachineLearning #DataJobs #AIcareers #MLjobs #bigdata #DataScience #AIjobs #hiringnow #RemoteJob #HPC #Architecture #mlopsjobs #CICD #ComputerScience #PyTorch #Datapipelines #DeepLearning #Tensorflow #Keras",2,0,0,,"['AI', 'MachineLearning', 'DataJobs', 'AIcareers', 'MLjobs', 'bigdata', 'DataScience', 'AIjobs', 'hiringnow', 'RemoteJob', 'HPC', 'Architecture', 'mlopsjobs', 'CICD', 'ComputerScience', 'PyTorch', 'Datapipelines', 'DeepLearning', 'Tensorflow', 'Keras']"
1639416047693361153,2023-03-24 23:56:59+00:00,Generated #pepe in reallife with #2DAI #NFT #AI! 🤖 t.2dai.io/tweet/2113251d…,5,0,0,,"['pepe', '2DAI', 'NFT', 'AI']"
1639415816973156352,2023-03-24 23:56:04+00:00,settling in and trying not to fall asleep for a late Friday night/Saturday panel discussion on #creativity #ai #hybridintelligence honored for the invitation to close the conference @tsfnc wish I was there physically in California ! https://t.co/jYGLKCoBLU,26,1,2,,"['creativity', 'ai', 'hybridintelligence']"
1639415813710188544,2023-03-24 23:56:03+00:00,"Serious question @elonmusk   All of the people stop writing because they use #ai  Person A talks to Person B. Both of them speak the language of ai. No more human interaction.  Hence\, is it the end of humanity? Are we headed to a disaster?",1,0,1,,['ai']
1639415717203439616,2023-03-24 23:55:40+00:00,This is wrong. #Robot #AI,1,0,0,,"['Robot', 'AI']"
1639415588316381187,2023-03-24 23:55:09+00:00,"Hey\, #TechTwitter! Do you know about the latest advancements in #AutonomousSystems? @elonmusk\, have you considered how #AI could improve your #Tesla cars? @JeffBezos\, how about implementing #autonomousdrones in your delivery service? @satyanadella\, how amazon.in/dp/B0BWWRBBQP…",1,0,0,,"['TechTwitter', 'AutonomousSystems', 'AI', 'Tesla', 'autonomousdrones']"
1639415575628906498,2023-03-24 23:55:06+00:00,"How I know #chatGPT has crossed the AGI barrier? I get the urge to say ""thank you"" after it gives me a particularly good answer. I think I'm going crazy.",2,0,0,,['chatGPT']
1639415564090380288,2023-03-24 23:55:04+00:00,Empress: Glamour Fashion Art by Global Matrix AI by GlobalMatrixAI etsy.me/3LVbunf via @Etsy   Global Matrix AI - Glamour Fashion Art  #aiartcommunity #aiartwork #aiartist #ai #aiart #aiartforsale #artforsale #buyart #buyartonline #artdealers #art #globalmatrixai #etsy…,2,0,0,,"['aiartcommunity', 'aiartwork', 'aiartist', 'ai', 'aiart', 'aiartforsale', 'artforsale', 'buyart', 'buyartonline', 'artdealers', 'art', 'globalmatrixai', 'etsy']"
1639415548097478656,2023-03-24 23:55:00+00:00,Only $20 for ChatGPT Plus? It's a steal!  ChatGPT is your:  🎙️Podcast producer 📈Marketing whiz 💻Code helper (or even almost a real dev) ✍️Creative writer 📚Homework guru  And so much more!  #ChatGPT #AI,2,0,0,,"['ChatGPT', 'AI']"
1639415548067868673,2023-03-24 23:55:00+00:00,On the wish list next time I'm in Bengaluru.   I hope to return with great #UX and lots of #AI. :),1,0,0,,"['UX', 'AI']"
1639415543840243712,2023-03-24 23:54:59+00:00,Use AI to Write Books: How to Write a Book Using Artificial Intelligence #kindlebook  #book   On sale at 99 cents at: amzn.to/3LLmcfX  #AI #Artificial_Intelligence #artificalintelligence #BooksWorthReading #Booksof2023 #booksforsale #books #writing #ChatGPT #writingbooks,2,1,0,,"['kindlebook', 'book', 'AI', 'Artificial_Intelligence', 'artificalintelligence', 'BooksWorthReading', 'Booksof2023', 'booksforsale', 'books', 'writing', 'ChatGPT', 'writingbooks']"
1639415537695612930,2023-03-24 23:54:57+00:00,A fresh batch of #computervision tips &amp; tricks is here!   🧁 Pre-populate panels in the #FiftyOne App 🧁 Access a FiftyOne session from #Python 🧁 Filter samples by patch embeddings 🧁 Regex on strings in FiftyOne 🧁 More!  hubs.ly/Q01J76SC0  #machinelearning #ai,2,0,0,,"['computervision', 'FiftyOne', 'Python', 'machinelearning', 'ai']"
1639415435723505664,2023-03-24 23:54:33+00:00,"Undergrads\, don't miss out on the opportunity to incorporate #ArtificialIntelligence into your final project! Use AI to solve real-world problems\, analyze data\, and improve efficiency in various fields. The possibilities are endless. #AI #FinalProject #Undergrads",1,0,0,,"['ArtificialIntelligence', 'AI', 'FinalProject', 'Undergrads']"
1639415428509478912,2023-03-24 23:54:31+00:00,Midjourney v5  Anime girl 3d render.  #AIart #AIArtwork #midjourney #midjourneyv5 #art #digitalart #AIArtwork #GPT4 #chatgpt4 #Ai #LoveIsBlind #anime #animegirl #3dart https://t.co/yMKQqFzaP1,3,0,0,,"['AIart', 'AIArtwork', 'midjourney', 'midjourneyv5', 'art', 'digitalart', 'AIArtwork', 'GPT4', 'chatgpt4', 'Ai', 'LoveIsBlind', 'anime', 'animegirl', '3dart']"
1639415404698247168,2023-03-24 23:54:26+00:00,"The more I use #ChatGPT\, I would like to ask more and more questions! Can't get out of it easily 😅",11,0,1,,['ChatGPT']
1639415403570163712,2023-03-24 23:54:25+00:00,Medtronic Gastrointestinal + Hackensack Meridian Health = better colonoscopy 😊    #ai #coloncancerawarenessmonth #coloncancer lnkd.in/eh3nCZpG,1,0,0,,"['ai', 'coloncancerawarenessmonth', 'coloncancer']"
1639415343339941888,2023-03-24 23:54:11+00:00,AI development ecosystems are increasingly complex and challenging to maintain - we hope that sharing this work and our learnings will help others find greater efficiencies as they approach this work. #AI   Learn more: ow.ly/3omF50NrPk0,5,0,6,,['AI']
1639415322938671104,2023-03-24 23:54:06+00:00,Start of Act 1.  #chatgpt #internet #skynet #ai #artificialintelligence #apocalypse #pol #microsoft #chatgpt4 techcrunch.com/2023/03/23/ope…,2,0,0,,"['chatgpt', 'internet', 'skynet', 'ai', 'artificialintelligence', 'apocalypse', 'pol', 'microsoft', 'chatgpt4']"
1639415316869423105,2023-03-24 23:54:05+00:00,"""Hey #TechTwitter\, have you noticed the shift in customer service towards #NaturalLanguageProcessing? We think it's the future! Want to stay ahead of the curve? Check out this insightful read on the topic: [link] @elonmusk @tim_cook @satyanadella @marissamayer @jack #AI…",1,0,0,,"['TechTwitter', 'NaturalLanguageProcessing', 'AI']"
1639415316743585792,2023-03-24 23:54:05+00:00,fierce dragon perched on the peak of the volcano.  Prompt in alt ⬇️  #AIart #aiartcommunity #AIArtwork #midjourney #midjourney5 #midjourneyv5 #aiartdaily #ai #ArtistOnTwitter #papercraft https://t.co/Iw1dgezva6,5,1,0,,"['AIart', 'aiartcommunity', 'AIArtwork', 'midjourney', 'midjourney5', 'midjourneyv5', 'aiartdaily', 'ai', 'ArtistOnTwitter', 'papercraft']"
1639415262243082242,2023-03-24 23:53:52+00:00,".@DellTech’s #PowerEdge XE9680 is a beast\, even for most #AI workloads! It has 8 @nvidia GPUs.   Specs: Two 4th Generation Intel Xeon Scalable processors with up to 56 cores per processor   Memory • 32 DDR5 DIMM slots\, supports RDIMM 4 TB max\, speeds up youtu.be/l1ocsoYt8-w…",1,0,0,,"['PowerEdge', 'AI']"
1639415254818906119,2023-03-24 23:53:50+00:00,Hahaha  I get a hang of Ai arts now  Really amazing ❤️❤️❤️  #Nft community #Art #Ai https://t.co/AB83wcViwp,8,2,2,,"['Nft', 'Art', 'Ai']"
1639415227665006592,2023-03-24 23:53:43+00:00,"@AltcoinGemsCom $DMTR is a 💯x hidden💎  $DMTR is a global AgTech co that is revolutionizing the way smallholder farmers operate  By giving farmers access to advanced tech like 📱mobile\,🦾#AI\, &amp;  📡satellite imagery\, #DMTR is helping farmers in raising yields\, lowering costs\, &amp; reducing risks https://t.co/h61Df09l4x",12,5,0,1639244530171138053,"['AI', 'DMTR']"
1639415221512175616,2023-03-24 23:53:42+00:00,"NVIDIA has expanded its #AI cloud services with #BioNeMo\, allowing enterprises like Amgen to develop #LLMs to explore new proteins &amp; therapeutics &amp; accelerate the most time-consuming and costly stages of #drugdiscovery. Learn more in this #GTC23 session. bit.ly/3K6kF2x",3,1,0,,"['AI', 'BioNeMo', 'LLMs', 'drugdiscovery', 'GTC23']"
1639415080327733248,2023-03-24 23:53:08+00:00,Interesting #ChatGPT lnkd.in/euDnCMEm,0,0,0,,['ChatGPT']
1639414963055005696,2023-03-24 23:52:40+00:00,"@savethecat I had @OpenAI ‘s ChatGPT write 2021’s biggest releases in the style of Blake Snyder’s classic logline\, and the results were not bad. #savethecat #chatGPT #blakesnyder https://t.co/j2sDmGaArM",0,0,0,,"['savethecat', 'chatGPT', 'blakesnyder']"
